conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider 
YDC:1,BP,,YEAR_DATING_CONVENTION_AUTHORITY_DOCUMENT.csv,Index,GCI
YDC:2,BC,,YEAR_DATING_CONVENTION_AUTHORITY_DOCUMENT.csv,Index,GCI
YDC:3,AD,,YEAR_DATING_CONVENTION_AUTHORITY_DOCUMENT.csv,Index,GCI
