conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider 
MATERIAL:1,Log,,MATERIAL_AUTHORITY_DOCUMENT.csv,Index,CGI
MATERIAL:2,Reed,,MATERIAL_AUTHORITY_DOCUMENT.csv,Index,CGI
MATERIAL:3,Skin,,MATERIAL_AUTHORITY_DOCUMENT.csv,Index,CGI
MATERIAL:4,Bark,,MATERIAL_AUTHORITY_DOCUMENT.csv,Index,CGI
MATERIAL:5,Bamboo,,MATERIAL_AUTHORITY_DOCUMENT.csv,Index,CGI
