conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider 
CONSTRUCTION_TYPE:0,Original,,CONSTRUCTION_TYPE_AUTHORITY_DOCUMENT.csv,Index,GCI
CONSTRUCTION_TYPE:1,Reconstruction,,CONSTRUCTION_TYPE_AUTHORITY_DOCUMENT.csv,Index,GCI
CONSTRUCTION_TYPE:2,Replica,,CONSTRUCTION_TYPE_AUTHORITY_DOCUMENT.csv,Index,GCI
CONSTRUCTION_TYPE:3,Model,,CONSTRUCTION_TYPE_AUTHORITY_DOCUMENT.csv,Index,GCI
CONSTRUCTION_TYPE:4,Virtual reconstruction,,CONSTRUCTION_TYPE_AUTHORITY_DOCUMENT.csv,Index,GCI

