conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider 
XREF_TYPE:1,International ID,,EXTERNAL_XREF_TYPE_AUTHORITY_DOCUMENT.csv,Index,GCI
XREF_TYPE:2,Site ID,,EXTERNAL_XREF_TYPE_AUTHORITY_DOCUMENT.csv,Index,GCI
XREF_TYPE:3,URL,,EXTERNAL_XREF_TYPE_AUTHORITY_DOCUMENT.csv,Index,GCI
